,TransactionID,TransactionDate,Amount,TransactionType,Location,Target_Label,HourofDay,DayofWeek,Is_Night_Transaction,Risk_Level,Flag_Suspicious,Location_Code
92528,92529,2024-01-27 16:44:35.995623,519.47,refund,New York,0,16,5,False,Low,0,NEW
92529,92530,2024-10-10 13:40:35.995627,3886.63,refund,New York,0,13,3,False,Medium,1,NEW
92530,92531,2024-02-28 10:13:35.995630,4695.54,refund,Chicago,0,10,2,False,Critical,0,CHI
92531,92532,2024-01-05 23:01:35.995634,656.26,purchase,San Jose,0,23,4,False,Low,0,SAN
92532,92533,2024-10-09 23:04:35.995637,1292.51,purchase,New York,0,23,2,False,Low,0,NEW
92533,92534,2024-06-30 10:16:35.995641,3060.57,purchase,San Jose,0,10,6,False,Medium,0,SAN
92534,92535,2024-08-31 17:59:35.995644,3439.48,purchase,Phoenix,0,17,5,False,Medium,0,PHO
92535,92536,2024-06-23 15:12:35.995647,2315.2,purchase,Philadelphia,0,15,6,False,Medium,0,PHI
92536,92537,2023-12-16 17:10:35.995651,3976.8,purchase,San Jose,0,17,5,False,Medium,0,SAN
92537,92538,2024-07-08 10:37:35.995654,4672.76,purchase,Philadelphia,0,10,0,False,Low,0,PHI
92538,92539,2024-05-11 18:36:35.995658,4469.01,purchase,San Diego,0,18,5,False,Low,0,SAN
92539,92540,2024-06-26 11:03:35.995661,386.39,purchase,New York,0,11,2,False,Low,0,NEW
92540,92541,2024-05-28 15:45:35.995664,828.34,refund,San Antonio,0,15,1,False,Low,0,SAN
92541,92542,2023-12-07 23:29:35.995668,4615.01,purchase,Chicago,0,23,3,False,Low,0,CHI
92542,92543,2024-06-15 22:35:35.995671,1629.58,refund,Houston,0,22,5,False,Low,0,HOU
92543,92544,2023-10-26 02:11:35.995675,385.2,refund,San Antonio,0,2,3,True,Low,0,SAN
92544,92545,2024-02-08 17:36:35.995681,4100.3,refund,San Jose,0,17,3,False,Critical,0,SAN
92545,92546,2024-05-27 01:42:35.995687,2207.3,purchase,San Antonio,0,1,0,True,Medium,0,SAN
92546,92547,2024-04-26 00:20:35.995692,378.96,purchase,San Diego,1,0,4,True,Low,0,SAN
92547,92548,2024-04-04 09:26:35.995698,1592.08,refund,Los Angeles,0,9,3,False,Low,0,LOS
92548,92549,2024-08-16 01:33:35.995705,2780.44,refund,Houston,1,1,4,True,Medium,1,HOU
92549,92550,2024-06-07 15:30:35.995710,3463.79,purchase,Chicago,0,15,4,False,Medium,0,CHI
92550,92551,2024-01-17 16:28:35.995716,2578.14,refund,San Diego,0,16,2,False,Medium,0,SAN
92551,92552,2024-03-09 09:16:35.995723,951.71,refund,Los Angeles,0,9,5,False,Low,0,LOS
92552,92553,2024-10-16 10:55:35.995729,4937.49,refund,Chicago,0,10,2,False,Critical,0,CHI
92553,92554,2024-09-20 14:27:35.995734,3644.19,refund,Philadelphia,0,14,4,False,Medium,0,PHI
92554,92555,2024-01-27 13:33:35.995737,1668.79,purchase,San Diego,0,13,5,False,Low,0,SAN
92555,92556,2024-04-06 01:41:35.995741,2802.53,refund,Phoenix,0,1,5,True,Medium,0,PHO
92556,92557,2024-05-10 18:23:35.995744,2048.0,purchase,Philadelphia,0,18,4,False,Medium,0,PHI
92557,92558,2024-06-29 20:11:35.995747,4502.92,purchase,Dallas,0,20,5,False,Low,0,DAL
92558,92559,2024-01-09 07:01:35.995750,4631.68,purchase,San Diego,0,7,1,False,Low,0,SAN
92559,92560,2024-01-27 16:37:35.995756,1063.51,purchase,San Antonio,0,16,5,False,Low,0,SAN
92560,92561,2024-06-19 22:53:35.995762,2172.8,refund,San Jose,0,22,2,False,Medium,0,SAN
92561,92562,2024-02-21 18:25:35.995768,2103.9,refund,New York,0,18,2,False,Medium,0,NEW
92562,92563,2024-08-19 21:27:35.995776,3500.83,purchase,Chicago,0,21,0,False,Medium,0,CHI
92563,92564,2024-07-16 02:03:35.995782,4421.39,purchase,Los Angeles,0,2,1,True,Low,0,LOS
92564,92565,2024-01-05 16:05:35.995787,1842.68,purchase,Chicago,0,16,4,False,Low,0,CHI
92565,92566,2024-09-03 10:52:35.995793,2796.26,purchase,Houston,0,10,1,False,Medium,1,HOU
92566,92567,2024-03-05 17:06:35.995799,967.24,refund,Philadelphia,0,17,1,False,Low,0,PHI
92567,92568,2024-02-11 20:08:35.995805,293.93,refund,Chicago,0,20,6,False,Low,0,CHI
92568,92569,2024-02-03 12:50:35.995811,3557.8,refund,San Jose,0,12,5,False,Medium,0,SAN
92569,92570,2024-07-28 12:38:35.995818,2737.64,refund,New York,0,12,6,False,Medium,1,NEW
92570,92571,2024-01-25 08:49:35.995824,4407.14,purchase,New York,0,8,3,False,Low,1,NEW
92571,92572,2024-06-22 21:22:35.995830,1956.19,purchase,Dallas,0,21,5,False,Low,0,DAL
92572,92573,2024-07-06 04:13:35.995835,2872.39,refund,Houston,0,4,5,True,Medium,1,HOU
92573,92574,2024-01-01 07:24:35.995841,3262.0,refund,San Antonio,0,7,0,False,Medium,0,SAN
92574,92575,2023-12-18 04:08:35.995848,652.39,refund,Los Angeles,0,4,0,True,Low,0,LOS
92575,92576,2024-08-15 18:46:35.995854,3650.43,refund,San Diego,0,18,3,False,Medium,0,SAN
92576,92577,2024-05-16 02:20:35.995859,3075.79,purchase,Chicago,0,2,3,True,Medium,0,CHI
92577,92578,2024-09-25 23:03:35.995862,2706.48,refund,Philadelphia,0,23,2,False,Medium,0,PHI
92578,92579,2024-08-01 22:38:35.995865,1619.62,refund,New York,1,22,3,False,Low,0,NEW
92579,92580,2024-02-09 09:46:35.995868,1776.27,purchase,San Diego,0,9,4,False,Low,0,SAN
92580,92581,2024-01-26 18:37:35.995872,4256.3,refund,Houston,0,18,4,False,Critical,1,HOU
92581,92582,2024-09-12 22:58:35.995875,679.6,refund,Chicago,0,22,3,False,Low,0,CHI
92582,92583,2024-09-27 00:50:35.995879,929.13,refund,San Diego,0,0,4,True,Low,0,SAN
92583,92584,2024-08-23 23:45:35.995882,4620.46,purchase,Dallas,0,23,4,False,Low,0,DAL
92584,92585,2024-04-24 16:18:35.995885,4121.67,refund,San Jose,0,16,2,False,Critical,0,SAN
92585,92586,2024-04-10 03:33:35.995889,4473.93,purchase,Phoenix,0,3,2,True,Low,0,PHO
92586,92587,2024-10-03 07:34:35.995893,4243.42,purchase,Dallas,0,7,3,False,Low,0,DAL
92587,92588,2024-02-12 15:57:35.995899,314.88,purchase,San Jose,0,15,0,False,Low,0,SAN
92588,92589,2024-07-01 03:45:35.995905,4300.17,purchase,Philadelphia,0,3,0,True,Low,0,PHI
92589,92590,2024-07-30 00:15:35.995910,464.83,purchase,San Antonio,0,0,1,True,Low,0,SAN
92590,92591,2024-05-09 00:20:35.995916,2208.29,purchase,San Jose,0,0,3,True,Medium,0,SAN
92591,92592,2024-09-02 12:16:35.995922,645.82,refund,Los Angeles,0,12,0,False,Low,0,LOS
92592,92593,2024-07-17 22:31:35.995927,1978.53,refund,Philadelphia,0,22,2,False,Low,0,PHI
92593,92594,2024-04-21 23:28:35.995934,4416.42,purchase,Chicago,0,23,6,False,Low,0,CHI
92594,92595,2024-08-17 22:44:35.995940,1272.48,refund,San Jose,0,22,5,False,Low,0,SAN
92595,92596,2024-09-16 01:12:35.995946,1527.78,refund,Los Angeles,0,1,0,True,Low,0,LOS
92596,92597,2024-01-18 00:56:35.995949,2644.1,purchase,San Diego,0,0,3,True,Medium,0,SAN
92597,92598,2024-01-01 04:00:35.995953,4641.68,purchase,New York,0,4,0,True,Low,1,NEW
92598,92599,2024-04-17 09:03:35.995956,2609.7,refund,Chicago,0,9,2,False,Medium,0,CHI
92599,92600,2024-06-21 20:39:35.995960,89.15,purchase,Philadelphia,0,20,4,False,Low,0,PHI
92600,92601,2024-04-27 04:55:35.995963,3708.22,refund,Los Angeles,0,4,5,True,Medium,0,LOS
92601,92602,2024-08-19 14:57:35.995968,3644.24,purchase,New York,0,14,0,False,Medium,1,NEW
92602,92603,2024-03-25 09:22:35.995975,846.13,refund,San Diego,0,9,0,False,Low,0,SAN
92603,92604,2024-08-31 12:15:35.995980,1771.4,purchase,Houston,0,12,5,False,Low,0,HOU
92604,92605,2024-03-21 08:25:35.995986,596.81,refund,Dallas,0,8,3,False,Low,0,DAL
92605,92606,2024-09-27 11:33:35.995992,814.01,refund,Chicago,0,11,4,False,Low,0,CHI
92606,92607,2024-08-06 11:12:35.995999,2732.32,refund,Houston,0,11,1,False,Medium,1,HOU
92607,92608,2023-12-18 02:06:35.996003,2930.95,refund,Dallas,0,2,0,True,Medium,0,DAL
92608,92609,2023-12-21 23:13:35.996006,4785.38,purchase,Los Angeles,0,23,3,False,Low,0,LOS
92609,92610,2024-05-10 09:56:35.996010,2576.38,purchase,Los Angeles,0,9,4,False,Medium,0,LOS
92610,92611,2024-01-14 21:55:35.996013,4814.31,refund,New York,0,21,6,False,Critical,1,NEW
92611,92612,2024-01-05 08:22:35.996016,632.64,refund,Phoenix,0,8,4,False,Low,0,PHO
92612,92613,2024-03-04 09:41:35.996020,4834.58,purchase,Houston,0,9,0,False,Low,1,HOU
92613,92614,2024-05-03 17:08:35.996023,2947.43,refund,Phoenix,0,17,4,False,Medium,0,PHO
92614,92615,2024-09-23 01:02:35.996026,3932.58,purchase,New York,0,1,0,True,Medium,1,NEW
92615,92616,2024-04-16 22:16:35.996030,4192.89,purchase,Dallas,0,22,1,False,Low,0,DAL
92616,92617,2024-05-10 10:02:35.996033,4633.98,purchase,San Jose,0,10,4,False,Low,0,SAN
92617,92618,2024-10-06 03:25:35.996036,4957.23,refund,San Jose,0,3,6,True,Critical,0,SAN
92618,92619,2024-01-29 03:04:35.996040,897.08,purchase,Houston,0,3,0,True,Low,0,HOU
92619,92620,2023-12-08 12:46:35.996043,1054.38,refund,Chicago,0,12,4,False,Low,0,CHI
92620,92621,2024-03-23 04:55:35.996046,1002.67,refund,San Antonio,0,4,5,True,Low,0,SAN
92621,92622,2023-12-29 09:53:35.996050,2380.25,refund,Los Angeles,0,9,4,False,Medium,0,LOS
92622,92623,2024-06-24 15:22:35.996053,2469.74,refund,San Antonio,0,15,0,False,Medium,0,SAN
92623,92624,2024-04-08 12:44:35.996057,4823.63,purchase,Los Angeles,0,12,0,False,Low,0,LOS
92624,92625,2024-09-12 21:39:35.996060,3224.49,purchase,San Antonio,0,21,3,False,Medium,0,SAN
92625,92626,2024-05-09 07:44:35.996063,598.03,refund,Phoenix,0,7,3,False,Low,0,PHO
92626,92627,2024-09-26 05:28:35.996066,1420.32,refund,San Diego,0,5,3,True,Low,0,SAN
92627,92628,2024-08-31 02:20:35.996070,1722.54,refund,New York,0,2,5,True,Low,0,NEW
92628,92629,2023-11-10 14:57:35.996073,2876.74,purchase,Phoenix,0,14,4,False,Medium,0,PHO
92629,92630,2024-07-19 15:32:35.996076,1265.96,purchase,San Antonio,0,15,4,False,Low,0,SAN
92630,92631,2024-05-28 18:38:35.996080,1197.11,purchase,Chicago,0,18,1,False,Low,0,CHI
92631,92632,2024-09-20 00:08:35.996084,4028.14,purchase,San Antonio,0,0,4,True,Low,0,SAN
92632,92633,2023-12-24 03:44:35.996087,1668.26,refund,Phoenix,0,3,6,True,Low,0,PHO
92633,92634,2024-09-18 23:41:35.996091,2900.02,refund,San Antonio,0,23,2,False,Medium,0,SAN
92634,92635,2024-09-11 07:18:35.996094,3254.23,refund,San Jose,0,7,2,False,Medium,0,SAN
92635,92636,2024-08-15 14:44:35.996097,3519.61,purchase,San Jose,0,14,3,False,Medium,0,SAN
92636,92637,2024-01-15 17:58:35.996101,2394.63,purchase,Houston,0,17,0,False,Medium,0,HOU
92637,92638,2024-07-26 20:25:35.996104,2113.55,purchase,San Antonio,0,20,4,False,Medium,0,SAN
92638,92639,2023-11-26 15:08:35.996108,3528.97,purchase,Los Angeles,0,15,6,False,Medium,0,LOS
92639,92640,2023-12-08 11:09:35.996111,465.08,refund,San Antonio,0,11,4,False,Low,0,SAN
92640,92641,2024-09-23 21:03:35.996114,376.66,refund,Los Angeles,0,21,0,False,Low,0,LOS
92641,92642,2024-02-01 11:52:35.996118,116.52,purchase,Houston,0,11,3,False,Low,0,HOU
92642,92643,2024-07-07 08:27:35.996121,2876.54,purchase,Philadelphia,0,8,6,False,Medium,0,PHI
92643,92644,2024-08-08 12:04:35.996124,3382.85,refund,San Diego,0,12,3,False,Medium,0,SAN
92644,92645,2024-10-13 08:45:35.996127,4257.4,refund,Chicago,0,8,6,False,Critical,0,CHI
92645,92646,2024-08-29 22:43:35.996131,3340.29,purchase,Houston,0,22,3,False,Medium,1,HOU
92646,92647,2024-04-18 00:18:35.996134,4703.5,refund,New York,0,0,3,True,Critical,1,NEW
92647,92648,2024-08-09 10:26:35.996137,3471.9,refund,New York,0,10,4,False,Medium,1,NEW
92648,92649,2024-07-25 08:44:35.996141,2517.08,refund,San Antonio,0,8,3,False,Medium,0,SAN
92649,92650,2024-04-12 15:26:35.996144,2128.77,purchase,San Diego,0,15,4,False,Medium,0,SAN
92650,92651,2024-04-13 22:46:35.996147,2745.4,purchase,San Diego,0,22,5,False,Medium,0,SAN
92651,92652,2024-10-03 22:44:35.996151,4887.82,purchase,Philadelphia,0,22,3,False,Low,0,PHI
92652,92653,2024-02-09 12:08:35.996154,4220.5,refund,San Jose,0,12,4,False,Critical,0,SAN
92653,92654,2024-07-14 05:15:35.996157,1721.52,refund,Philadelphia,0,5,6,True,Low,0,PHI
92654,92655,2023-12-18 14:30:35.996160,1370.77,refund,Houston,0,14,0,False,Low,0,HOU
92655,92656,2024-09-02 15:22:35.996164,4717.87,purchase,Los Angeles,0,15,0,False,Low,0,LOS
92656,92657,2024-04-26 08:50:35.996167,2220.31,refund,San Jose,0,8,4,False,Medium,0,SAN
92657,92658,2024-06-20 17:58:35.996170,3441.39,purchase,Dallas,0,17,3,False,Medium,0,DAL
92658,92659,2023-10-29 03:13:35.996174,4788.22,purchase,Phoenix,0,3,6,True,Low,0,PHO
92659,92660,2024-07-08 02:58:35.996177,4013.12,purchase,Philadelphia,0,2,0,True,Low,0,PHI
92660,92661,2024-02-18 20:01:35.996180,1369.57,refund,New York,0,20,6,False,Low,0,NEW
92661,92662,2024-04-22 21:10:35.996184,1454.07,refund,Philadelphia,0,21,0,False,Low,0,PHI
92662,92663,2023-11-16 13:10:35.996189,1139.04,purchase,San Antonio,0,13,3,False,Low,0,SAN
92663,92664,2024-02-28 21:14:35.996195,2707.57,purchase,San Antonio,0,21,2,False,Medium,0,SAN
92664,92665,2024-02-27 03:31:35.996201,3398.91,purchase,Chicago,0,3,1,True,Medium,0,CHI
92665,92666,2024-08-03 14:41:35.996207,1540.01,purchase,San Antonio,0,14,5,False,Low,0,SAN
92666,92667,2024-03-27 05:53:35.996210,2666.04,refund,San Jose,0,5,2,True,Medium,0,SAN
92667,92668,2024-02-04 05:35:35.996214,3131.51,purchase,Dallas,0,5,6,True,Medium,0,DAL
92668,92669,2024-09-28 05:01:35.996217,3232.23,purchase,San Antonio,0,5,5,True,Medium,0,SAN
92669,92670,2024-05-11 12:10:35.996221,3326.23,refund,Phoenix,0,12,5,False,Medium,0,PHO
92670,92671,2024-05-31 09:45:35.996224,560.01,purchase,Chicago,0,9,4,False,Low,0,CHI
92671,92672,2024-05-28 07:10:35.996227,2193.3,purchase,Phoenix,0,7,1,False,Medium,0,PHO
92672,92673,2024-09-19 14:36:35.996231,2480.02,purchase,Philadelphia,0,14,3,False,Medium,0,PHI
92673,92674,2024-07-07 22:18:35.996234,4958.33,refund,Dallas,0,22,6,False,Critical,0,DAL
92674,92675,2024-06-30 03:16:35.996237,2775.55,refund,Chicago,0,3,6,True,Medium,0,CHI
92675,92676,2024-04-01 02:12:35.996241,3059.44,refund,San Jose,0,2,0,True,Medium,0,SAN
92676,92677,2024-04-27 20:30:35.996244,464.47,purchase,Phoenix,0,20,5,False,Low,0,PHO
92677,92678,2024-08-13 05:43:35.996247,1474.32,purchase,San Antonio,0,5,1,True,Low,0,SAN
92678,92679,2024-02-26 02:10:35.996251,48.3,purchase,Los Angeles,0,2,0,True,Low,0,LOS
92679,92680,2023-11-28 13:33:35.996254,3055.5,purchase,Houston,0,13,1,False,Medium,1,HOU
92680,92681,2024-06-07 22:14:35.996257,1335.7,refund,Phoenix,0,22,4,False,Low,0,PHO
92681,92682,2023-12-06 17:05:35.996261,1557.84,purchase,San Antonio,0,17,2,False,Low,0,SAN
92682,92683,2024-08-06 07:17:35.996264,1318.5,refund,Philadelphia,0,7,1,False,Low,0,PHI
92683,92684,2023-12-28 08:03:35.996268,341.77,purchase,San Antonio,0,8,3,False,Low,0,SAN
92684,92685,2024-02-01 00:57:35.996271,4894.66,purchase,San Jose,0,0,3,True,Low,0,SAN
92685,92686,2024-03-02 19:08:35.996275,4029.49,purchase,Dallas,0,19,5,False,Low,0,DAL
92686,92687,2024-03-11 02:35:35.996278,115.1,purchase,San Jose,0,2,0,True,Low,0,SAN
92687,92688,2024-04-01 08:34:35.996281,2574.77,refund,Dallas,0,8,0,False,Medium,0,DAL
92688,92689,2024-06-16 20:42:35.996285,3528.37,purchase,San Diego,0,20,6,False,Medium,0,SAN
92689,92690,2023-12-05 22:52:35.996288,1913.03,refund,San Antonio,0,22,1,False,Low,0,SAN
92690,92691,2024-01-06 15:53:35.996291,2422.16,purchase,San Antonio,0,15,5,False,Medium,0,SAN
92691,92692,2024-03-12 23:43:35.996295,142.87,purchase,New York,1,23,1,False,Low,0,NEW
92692,92693,2024-02-03 23:20:35.996298,2544.19,refund,Dallas,0,23,5,False,Medium,0,DAL
92693,92694,2024-06-07 12:09:35.996301,1165.21,purchase,Philadelphia,0,12,4,False,Low,0,PHI
92694,92695,2024-10-11 20:44:35.996305,3321.28,purchase,San Diego,0,20,4,False,Medium,0,SAN
92695,92696,2024-08-18 13:01:35.996308,4274.37,purchase,Philadelphia,0,13,6,False,Low,0,PHI
92696,92697,2024-08-23 16:35:35.996311,1229.12,refund,Houston,0,16,4,False,Low,0,HOU
92697,92698,2024-05-04 10:10:35.996314,3149.76,purchase,Los Angeles,0,10,5,False,Medium,0,LOS
92698,92699,2024-09-10 08:43:35.996318,213.01,purchase,Chicago,0,8,1,False,Low,0,CHI
92699,92700,2023-10-28 15:35:35.996321,1501.78,refund,San Diego,0,15,5,False,Low,0,SAN
92700,92701,2024-04-27 11:08:35.996325,3893.35,refund,New York,0,11,5,False,Medium,1,NEW
92701,92702,2024-02-20 18:50:35.996328,3036.09,purchase,Los Angeles,0,18,1,False,Medium,0,LOS
92702,92703,2023-11-09 09:16:35.996331,3027.92,refund,Philadelphia,0,9,3,False,Medium,0,PHI
92703,92704,2024-06-29 12:25:35.996335,4849.13,purchase,San Jose,0,12,5,False,Low,0,SAN
92704,92705,2024-03-24 01:24:35.996338,543.42,purchase,Dallas,0,1,6,True,Low,0,DAL
92705,92706,2023-12-26 18:16:35.996342,1836.49,purchase,Philadelphia,0,18,1,False,Low,0,PHI
92706,92707,2024-07-03 09:42:35.996345,4655.3,refund,San Diego,0,9,2,False,Critical,0,SAN
92707,92708,2023-11-28 23:36:35.996348,1275.59,refund,Dallas,0,23,1,False,Low,0,DAL
92708,92709,2024-09-04 21:03:35.996352,264.49,refund,San Diego,0,21,2,False,Low,0,SAN
92709,92710,2024-08-21 07:11:35.996355,4474.98,purchase,Philadelphia,0,7,2,False,Low,0,PHI
92710,92711,2024-09-10 22:48:35.996358,3465.45,purchase,Philadelphia,0,22,1,False,Medium,0,PHI
92711,92712,2023-12-07 22:18:35.996362,2766.23,purchase,Los Angeles,0,22,3,False,Medium,0,LOS
92712,92713,2023-12-24 04:54:35.996365,3994.28,purchase,San Antonio,0,4,6,True,Medium,0,SAN
92713,92714,2023-12-30 13:00:35.996368,4843.9,refund,San Diego,0,13,5,False,Critical,0,SAN
92714,92715,2024-10-17 15:16:35.996372,1225.49,refund,San Antonio,0,15,3,False,Low,0,SAN
92715,92716,2024-03-19 20:14:35.996375,4233.17,refund,San Jose,0,20,1,False,Critical,0,SAN
92716,92717,2023-11-11 04:41:35.996379,3057.34,purchase,Philadelphia,0,4,5,True,Medium,0,PHI
92717,92718,2023-10-29 13:18:35.996382,498.26,refund,San Antonio,0,13,6,False,Low,0,SAN
92718,92719,2024-05-03 02:45:35.996385,1791.05,purchase,Los Angeles,0,2,4,True,Low,0,LOS
92719,92720,2024-01-04 22:45:35.996391,1728.55,refund,San Jose,0,22,3,False,Low,0,SAN
92720,92721,2024-03-20 15:55:35.996397,2428.83,refund,San Antonio,0,15,2,False,Medium,0,SAN
92721,92722,2024-05-05 03:09:35.996403,4673.37,purchase,Philadelphia,0,3,6,True,Low,0,PHI
92722,92723,2024-03-28 03:27:35.996409,643.89,refund,San Diego,0,3,3,True,Low,0,SAN
92723,92724,2024-01-31 09:45:35.996415,4955.78,refund,Chicago,0,9,2,False,Critical,0,CHI
92724,92725,2024-04-18 11:03:35.996421,2776.04,refund,Dallas,0,11,3,False,Medium,0,DAL
92725,92726,2024-07-08 19:18:35.996428,521.44,refund,Houston,0,19,0,False,Low,0,HOU
92726,92727,2024-04-07 02:51:35.996433,1412.02,purchase,Los Angeles,0,2,6,True,Low,0,LOS
92727,92728,2024-06-28 15:24:35.996439,1224.8,refund,Houston,0,15,4,False,Low,0,HOU
92728,92729,2024-06-13 23:02:35.996445,3204.81,refund,Dallas,0,23,3,False,Medium,0,DAL
92729,92730,2024-10-15 08:06:35.996450,2995.59,purchase,San Antonio,0,8,1,False,Medium,0,SAN
92730,92731,2024-01-10 02:05:35.996456,1200.23,purchase,New York,0,2,2,True,Low,0,NEW
92731,92732,2024-02-13 11:46:35.996461,2516.05,purchase,Phoenix,0,11,1,False,Medium,0,PHO
92732,92733,2023-11-23 19:14:35.996464,2712.26,refund,San Jose,0,19,3,False,Medium,0,SAN
92733,92734,2024-09-04 00:05:35.996468,3083.07,purchase,Los Angeles,0,0,2,True,Medium,0,LOS
92734,92735,2024-10-15 07:01:35.996473,2057.04,purchase,Dallas,0,7,1,False,Medium,0,DAL
92735,92736,2024-07-17 20:29:35.996479,4669.41,refund,Chicago,0,20,2,False,Critical,0,CHI
92736,92737,2024-05-12 18:38:35.996485,190.24,purchase,Houston,0,18,6,False,Low,0,HOU
92737,92738,2023-11-22 11:04:35.996491,1118.49,purchase,Chicago,0,11,2,False,Low,0,CHI
92738,92739,2024-01-09 06:11:35.996497,2153.37,refund,San Jose,0,6,1,False,Medium,0,SAN
92739,92740,2024-03-20 11:03:35.996503,1717.53,purchase,San Antonio,0,11,2,False,Low,0,SAN
92740,92741,2024-01-27 20:41:35.996509,3789.19,refund,Houston,0,20,5,False,Medium,1,HOU
92741,92742,2024-03-01 01:27:35.996516,4321.26,refund,Houston,0,1,4,True,Critical,1,HOU
92742,92743,2024-08-20 07:26:35.996522,1914.52,purchase,San Jose,0,7,1,False,Low,0,SAN
92743,92744,2024-06-11 15:37:35.996528,1736.19,purchase,Dallas,0,15,1,False,Low,0,DAL
92744,92745,2024-09-20 10:16:35.996531,2898.35,purchase,Philadelphia,0,10,4,False,Medium,0,PHI
92745,92746,2024-03-02 18:04:35.996535,2943.43,purchase,Houston,0,18,5,False,Medium,1,HOU
92746,92747,2023-11-04 06:57:35.996538,2702.8,purchase,Houston,0,6,5,False,Medium,1,HOU
92747,92748,2024-06-08 14:25:35.996541,3435.85,purchase,Philadelphia,0,14,5,False,Medium,0,PHI
92748,92749,2024-10-19 02:09:35.996545,1824.0,purchase,Houston,0,2,5,True,Low,0,HOU
92749,92750,2024-01-03 11:06:35.996548,3835.39,purchase,New York,0,11,2,False,Medium,1,NEW
92750,92751,2024-03-16 01:45:35.996552,1556.04,purchase,Philadelphia,0,1,5,True,Low,0,PHI
92751,92752,2024-09-19 04:37:35.996555,565.37,refund,San Antonio,0,4,3,True,Low,0,SAN
92752,92753,2024-03-18 17:45:35.996558,2999.84,refund,Houston,0,17,0,False,Medium,1,HOU
92753,92754,2024-07-15 07:53:35.996563,3502.22,purchase,San Antonio,0,7,0,False,Medium,0,SAN
92754,92755,2024-02-29 04:08:35.996569,3737.62,purchase,San Jose,0,4,3,True,Medium,0,SAN
92755,92756,2024-02-22 20:18:35.996575,1698.17,purchase,San Antonio,0,20,3,False,Low,0,SAN
92756,92757,2024-10-13 10:10:35.996581,2421.53,purchase,Philadelphia,0,10,6,False,Medium,0,PHI
92757,92758,2024-03-12 12:07:35.996587,2511.72,purchase,New York,0,12,1,False,Medium,1,NEW
92758,92759,2024-09-28 02:17:35.996593,4848.66,refund,San Jose,0,2,5,True,Critical,0,SAN
92759,92760,2024-06-19 02:32:35.996598,1392.38,refund,Philadelphia,0,2,2,True,Low,0,PHI
92760,92761,2024-01-01 22:29:35.996602,1093.07,refund,Phoenix,0,22,0,False,Low,0,PHO
92761,92762,2024-09-17 17:45:35.996605,905.83,refund,Chicago,0,17,1,False,Low,0,CHI
92762,92763,2023-11-02 17:25:35.996609,4266.4,purchase,Phoenix,0,17,3,False,Low,0,PHO
92763,92764,2024-09-09 12:10:35.996612,1626.09,refund,Phoenix,0,12,0,False,Low,0,PHO
92764,92765,2024-01-01 22:12:35.996616,3507.94,purchase,Los Angeles,0,22,0,False,Medium,0,LOS
92765,92766,2024-10-02 20:20:35.996622,2714.02,refund,New York,0,20,2,False,Medium,1,NEW
92766,92767,2024-08-05 02:25:35.996628,3668.69,refund,Los Angeles,0,2,0,True,Medium,0,LOS
92767,92768,2023-11-26 13:25:35.996633,172.12,refund,Dallas,0,13,6,False,Low,0,DAL
92768,92769,2024-08-03 10:15:35.996639,2802.2,purchase,Houston,0,10,5,False,Medium,1,HOU
92769,92770,2024-09-01 18:32:35.996646,3172.81,purchase,San Antonio,0,18,6,False,Medium,0,SAN
92770,92771,2024-05-28 23:35:35.996652,4618.03,purchase,San Antonio,0,23,1,False,Low,0,SAN
92771,92772,2023-11-02 02:53:35.996658,90.3,refund,Dallas,0,2,3,True,Low,0,DAL
92772,92773,2024-04-10 17:01:35.996664,1714.22,refund,Phoenix,0,17,2,False,Low,0,PHO
92773,92774,2024-01-28 04:36:35.996670,3116.78,purchase,Chicago,0,4,6,True,Medium,0,CHI
92774,92775,2024-08-10 10:08:35.996674,1294.46,refund,Dallas,0,10,5,False,Low,0,DAL
92775,92776,2024-09-09 10:23:35.996677,1837.46,refund,Chicago,0,10,0,False,Low,0,CHI
92776,92777,2023-11-01 06:38:35.996681,1597.78,purchase,Philadelphia,0,6,2,False,Low,0,PHI
92777,92778,2024-03-16 07:56:35.996684,3371.2,purchase,San Jose,0,7,5,False,Medium,0,SAN
92778,92779,2024-07-01 15:55:35.996687,4573.59,purchase,San Antonio,0,15,0,False,Low,0,SAN
92779,92780,2024-09-14 01:13:35.996691,669.29,refund,Chicago,0,1,5,True,Low,0,CHI
92780,92781,2023-12-28 14:59:35.996694,1361.43,purchase,Philadelphia,0,14,3,False,Low,0,PHI
92781,92782,2024-06-11 16:18:35.996697,3788.67,refund,Chicago,0,16,1,False,Medium,0,CHI
92782,92783,2023-12-22 16:07:35.996701,2827.28,refund,Philadelphia,0,16,4,False,Medium,0,PHI
92783,92784,2024-09-03 02:06:35.996704,644.58,refund,Philadelphia,0,2,1,True,Low,0,PHI
92784,92785,2024-09-17 22:34:35.996707,4375.14,purchase,Philadelphia,0,22,1,False,Low,0,PHI
92785,92786,2024-04-13 13:45:35.996711,1749.61,purchase,Philadelphia,0,13,5,False,Low,0,PHI
92786,92787,2024-08-26 23:12:35.996715,1768.21,purchase,San Diego,0,23,0,False,Low,0,SAN
92787,92788,2024-01-01 07:13:35.996718,590.13,refund,San Diego,0,7,0,False,Low,0,SAN
92788,92789,2023-12-31 02:23:35.996722,1439.8,refund,Phoenix,0,2,6,True,Low,0,PHO
